SITE_HISTORY_PK,SH_SITE_ID,SH_BASIN,SH_LOCATION,SH_RIVMILE,SH_OLD_SITE_ID,SH_PREV_NAME,SH_STATION,SH_OLD_RIBS_ID,SH_DESC,SH_CITY_TOWN,SH_LATITUDE,SH_LONGITUDE,SH_COUNTY,SH_FIPS_CDE,SH_NAME,SH_HUC_8,SH_NHD_REACHCODE,SH_NHD_M_VALUE,SH_WQ_STANDARD,SH_DEC_REGION,SH_PWL_ID,SH_WIN,SH_HABITAT_TYPE,SH_SITE_CONDITION,SH_DRAINAGE,SH_NED10_ELEV,CREATE_DATE,END_DATE,UPDATE_DATE,UPDATED_BY_GUID
,03-OTER-0.1,03,OTER,0.1,1293,OTER-01(pre-2015),01,,co. rte 31 bridge; 50 m upstream (bridge out).,Carlton,43.316470,-78.253660,Orleans,073,Otter Creek,04130001,,,C,8,0301-0037,ONT-138-3,,,53.91,103.2599,,,,
,03-OTER-0.6,03,OTER,0.6,42675062,,0.6,,eagle harbor waterport rd.,Carlton,43.314528,-78.251333,Orleans,073,Otter Creek,04130001,,,C,8,0301-0037,ONT-138-3,,,53.74,103.023,,,,
,03-OTER-10.8,03,OTER,10.8,42674841,OTER-00(pre-2015),00,,cr 74.,Albion,43.218592,-78.250810,Orleans,073,Otter Creek,04130001,,,A,8,0301-0038,Ont 138- 3,,,27.04,179.6831,,,,
,03-PRCH-3.0,03,PRCH,3.0,738,,01,,40 m above rt. 12e bridge.,Brownville,44.028610,-76.045830,Jefferson,045,Perch River,04150102,,,C,6,0303-0040,ONT-18,,,,94.59587,,,,
,03-PRIN-0.5,03,PRIN,0.5,2195,PRIN-01(pre-2015),01,,waterbury/prink bk. rd. at lewish/oswego co. line. just down from fiddler's hall of fame.,Redfield,43.517500,-75.759450,Oswego,075,Prince Brook,04140102,,,C(TS),3,0303-0079,ONT-53-26,,,,304.493,,,,
,03-PRIN-2.7,03,PRIN,2.7,42674814,,2.7,,1400 ft above potter rd.,Osceola,43.538977,-75.743845,Lewis,049,Prince Brook,04140102,,,C(TS),6,0303-0079,Ont  53-26,,,17.17,388.9998,,,,
,03-RAYS-0.9,03,RAYS,0.9,1745,RAYS-01 (pre-2017),01,,10 m above lemay rd. bridge.,Ellisburg,43.762500,-76.036940,Jefferson,045,Raystone Creek,04140102,,,C,6,0303-0056,ONT-45-9,,,25.1,182.565,,,,
,03-RAYS-9.1,03,RAYS,9.1,42674815,RAYS-00 (pre-2017),00,,cr 95.,Lorraine,43.713500,-75.915540,Jefferson,045,Raystone Creek,04140102,,,C(T),6,0303-0056,Ont  45- 9,,,13.92,393.0011,,,,
,03-REDR-2.6,03,REDR,2.6,2206,,01,,"younglove rd. bridge


just downstream.",Wolcott,43.296940,-76.769170,Wayne,117,Red Creek,04140101,,,C,8,0302-0014,ONT-78,,,,75.9866,,,,
,03-REDR_T10-1.1,03,REDR_T10,1.1,42674802,REDR-T-1 (pre-2017),T-1,,500 ft east off waters rd.,Wolcott,43.247429,-76.743350,Wayne,117,Unnamed Tributary To Red Creek,04140101,,,C,8,0302-0014,Ont  78,,,1.67,111.5053,,,,
,03-RICE-0.9,03,RICE,0.9,1572,RICE-01 (pre-2017),01,03021200,rte 104 bridge; 75 m upstream.,Oswego,43.436670,-76.561110,Oswego,075,Rice Creek,04140101,,,C(T),7,0302-0047,ONT-67,,,47.1,78.80086,,,,
,03-RPON-1.8,03,RPON,1.8,1299,,01,,island cottage rd. bridge; 20 m downstream.,Greece,43.262400,-77.665000,Monroe,055,Round Pond Creek,04130001,,,C,8,0301-0022,ONT-121,,,53.31,75.69345,,,,
,03-SAGE-0.3,03,SAGE,0.3,42674834,SAGE-01 (pre-2017),01,,500 ft. west off sage creek rd.,Mexico,43.523915,-76.242311,Oswego,075,Sage Creek,04140102,,,C,7,0303-0087,Ont  57,,,46.17,75.25505,,,,
,03-SALC-0.9,03,SALC,0.9,1520,SALC-01 (pre-2017),01,,rt. 21; 50 m above.,Williamson,43.275610,-77.185040,Wayne,117,Salmon Creek,04140101,,,C,8,0302-0068,ONT-93,,,46.16,84.85557,,,,
,03-SALC_T6-0.1,03,SALC_T6,0.1,42674803,SALC-T-1 (pre-2017),T-1,,eddy ridge rd.,Williamson,43.224694,-77.210706,Wayne,117,Unnamed Tributary To Salmon Creek,04140101,,,C,8,0302-0069,Ont  93,,,6.58,130.5182,,,,
,03-SALM-1.3,03,SALM,1.3,,,,03031202,at sr 3 bridge.,Richland,43.570107,-76.186899,Oswego,075,Salmon River,04140102,,,C,7,0303-0016,Ont  53 (portion 1),,,,74.855,,,,
,03-SALM-3.9,03,SALM,3.9,815,SALM-06 (pre-2016),06,,off riverview dr.,Richland,43.570280,-76.140820,Oswego,075,Salmon River,04140102,,,C(T),7,0303-0016,ONT-53,,,699.82,88.25821,,,,
,03-SALM-7.8,03,SALM,7.8,814,SALM-05 (pre-2017),05,03031207,20 m above lehigh rd. bridge (county rt. 2a).,Richland,43.550000,-76.094440,Oswego,075,Salmon River,04140102,,,C(T),7,0303-0016,ONT-53,,,679.28,124.769,,,,
,03-SALM-12.0,03,SALM,12.0,813,SALM-04 (pre-2017),04,,100 m above cr 48 bridge.,Albion,43.531110,-76.038060,Oswego,075,Salmon River,04140102,,,C(T),7,0303-0016,ONT-53,,,621.25,146.069,,,,
,03-SALM-14.8,03,SALM,14.8,812,SALM-03 (pre-2017),03,,70 m below co. rt. 52 bridge.,Albion,43.512220,-76.001660,Oswego,075,Salmon River,04140102,,,C(T),7,0303-0016,ONT-53,,,554.2,160.9376,,,,
,03-SALM-16.1,03,SALM,16.1,811,SALM-02 (pre-2017),02,,dec fishing access off rt. 22.,Albion,43.518890,-75.982500,Oswego,075,Salmon River,04140102,,,C(T),7,0303-0016,ONT-53,,,507.39,171.9907,,,,
,03-SALM-29.0,03,SALM,29.0,810,SALM-01 (pre-2017),01,,70 m above waterbury rd. bridge.,Redfield,43.524170,-75.787210,Oswego,075,Salmon River,04140102,,,C(T),7,0303-0070,ONT-53,,,157.94,287.7121,,,,
,03-SALM_E-1.8,03,SALM_E,1.8,42674807,ESAL-01 (pre-2017),1.8,,hike up east fork salmon r to site from cr 46.,Lewis,43.495697,-75.624190,Lewis,049,East Fork Salmon River,04140102,,,C(TS),6,0303-0070,Ont  53 (portion 5),,,18.83,423.087,,,,
,03-SALM_N-0.8,03,SALM_N,0.8,2197,NSAL-01 (pre-2017),01,,harvester mill rd. access rd. to river.,Redfield,43.542220,-75.813610,Oswego,075,North Branch Salmon River,04140102,,,C(T),3,0303-0075,ONT-53-16,,,,289.586,,,,
,03-SAMC-5.8,03,SAMC,5.8,1295,SAMC 01 (pre 2015),01,,5 m below rte 259 bridge.,Parma,43.286320,-77.791390,Monroe,055,Salmon Creek,04130001,,,C,8,0301-0025,ONT-125,,,138.96,76.51077,,,,
,03-SAMC-9.3,03,SAMC,9.3,42674790,,9.3,,parma center rd.,Parma,43.258324,-77.828977,Monroe,055,Salmon Creek,04130001,,,C,8,0301-0025,Ont 125,,,57.5,94.31747,,,,
,03-SAMC-16.6,03,SAMC,16.6,42674791,,16.6,,cr 206.,Ogden,43.187444,-77.874582,Monroe,055,Salmon Creek,04130001,,,C,8,0301-0025,Ont 125,,,28.2,175.322,,,,
,03-SAND-2.7,03,SAND,2.7,822,SAND-03(pre-2015),03,03031302,75 m below rt. 3 bridge.,Ellisburg,43.744150,-76.185710,Jefferson,045,Sandy Creek,04140102,,,C,6,0303-0005,ONT-44,,,390.43,79.04739,,,,
,03-SAND-8.4,03,SAND,8.4,42674816,,8.4,03031308,downstream of mathers mill rd. bridge.,Ellisburg,43.791698,-76.107500,Jefferson,045,Sandy Creek,04140102,,,C,6,0303-0005,Ont  44,,,358.96,143.2707,,,,
,03-SAND-11.4,03,SAND,11.4,821,SAND-02 (pre-2017),02,,50 m above co. rt. 84 bridge.,Adams,43.813330,-76.075000,Jefferson,045,Sandy Creek,04140102,,,C,6,0303-0005,ONT-44,,,349.53,161.4671,,,,
,03-SAND-13.8,03,SAND,13.8,3455,SAND-01A (pre-2017),01A,,(route 81 bridge) access from sr 178. w. church st.,Adams,43.810340,-76.035040,Jefferson,045,Sandy Creek,04140102,,,C(T),6,0303-0020,ONT-44,,,334.24,171.169,,,,
,03-SAND-16.4,03,SAND,16.4,820,SAND-01 (pre-2017),01,,50 m below cr 69 bridge.,Adams,43.815560,-75.995560,Jefferson,045,Sandy Creek,04140102,,,C(T),6,0303-0020,ONT-44,,,285.69,192.0453,,,,
,03-SAND-20.8,03,SAND,20.8,819,SAND-00 (pre-2017),00,,5 m above school st. bridge.,Rodman,43.853060,-75.940820,Jefferson,045,Sandy Creek,04140102,,,C,6,0303-0020,ONT-44,,,157.57,216.181,,,,
,03-SAND-29.3,03,SAND,29.3,42674835,,29.3,03031329,500 ft southwest off cr 69.,Rutland,43.891673,-75.810853,Jefferson,045,Sandy Creek,04140102,,,C,6,0303-0020,Ont  44,,,54.78,300.383,,,,
,03-SAND_T11-1.5,03,SAND_T11,1.5,42674822,TSAN-01 (pre-2017),1.5,,200 ft se off lawrence rd.,Lorraine,43.796000,-75.999990,Jefferson,045,Unnamed Tributary To Sandy Creek,04140102,,,C,6,0303-0020,Ont  44,,,2.92,200.165,,,,
,03-SAND_T14-0.3,03,SAND_T14,0.3,3432,FREE-01; NSAN-01 (pre-2017),01,03032100,at minkler rd./ county rte 155 bridge.,Rodman,43.844432,-75.970988,Jefferson,045,North Branch Sandy Creek,04140102,,,C,6,0303-0050,ONT-44-14,,,91.85,201.0864,,,,
,03-SAND_T21-4.0,03,SAND_T21,4.0,42674423,,04,,corey rd.,Pinckney,43.839100,-75.794500,Lewis,049,Unnamed Tributary To Sandy Creek,04140102,,,C,6,0303-0020,Ont 44,,,,444.8027,,,,
,03-SDUS-2.5,03,SDUS,2.5,1588,SDUS-01 (pre-2016),01,03022102,glenmark rd. bridge; 50 m below.,Rose,43.192020,-76.912340,Wayne,117,Sodus Creek,04140101,,,C(T),8,0302-0007,ONT-88-P96-4,,,0.92,86.69562,,,,
,03-SHIP-0.1,03,SHIP,0.1,1173,SHIP-01 (pre-2017),01,,end of forest lawn drive.,Webster,43.249250,-77.500440,Monroe,055,Shipbuilders Creek,04140101,,,B,8,0302-0026,ONT-107,,,21.5,75.781,,,,
,03-SHIP_T2-0.4,03,SHIP_T2,0.4,2995,SHTR-01 (pre-2017),0.4,,downstram of rr tracks off drumm rd.,Webster,43.236650,-77.492540,Monroe,055,Unnamed Tributary To Shipbuilders Creek,04140101,,,C,8,0302-0026,ONT-107-2,,,6.86,98.403,,,,
,03-SKIN-2.6,03,SKIN,2.6,2620,SKIN-01(pre-2015),01,,50 m downstream of hobbs rd. bridge.,Ellisburg,43.691830,-76.141080,Jefferson,045,Skinner Creek,04140102,,,C(TS),6,0303-0060,ONT-47,,,49.25,78.94965,,,,
,03-SKIN-11.6,03,SKIN,11.6,42674818,,11.6,,cr 90.,Lorraine,43.716968,-76.011089,Jefferson,045,Skinner Creek,04140102,,,C(TS),6,0303-0062,Ont  47,,,11.05,236.2699,,,,
,03-SKIN_T4-1.1,03,SKIN_T4,1.1,42674837,SKIN-T-2B (pre-2017),T-2B,,850 ft off van wormer rd.,Ellisburg,43.695777,-76.052880,Jefferson,045,Unnamed Tributary To Skinner Creek,04140102,,,C(TS),6,0303-0061,Ont  47,,,8.13,186.8665,,,,
,03-SKIN_T4-2.6,03,SKIN_T4,2.6,42674836,SKIN-T-2A (pre-2017),T-2A,,van wormer rd.,Ellisburg,43.698700,-76.028880,Jefferson,045,Unnamed Tributary To Skinner Creek,04140102,,,C(TS),6,0303-0061,Ont  47,,,5.21,216.6678,,,,
,03-SKIN_T5-0.2,03,SKIN_T5,0.2,42674819,SKIN-T-1 (pre-2016); SKIN-T0.2 (pre-2017),T-1,03032001,downstream of the cr 90 bridge crossing.,Ellisburg,43.710980,-76.053190,Jefferson,045,Unnamed Tributary To Skinner Creek,04140102,,,A,6,0303-0061,Ont  47,High gradient- hard bottom,Altered,8.62,188.1654,,,,
,03-SLTR-0.1,03,SLTR,0.1,2690,SLTR-02 (pre-2016),02,,10 m upstream of edgemere dr. bridge.,Greece,43.268910,-77.626860,Monroe,055,Slater Creek,04130001,,,C,8,0301-0021,ONT-120,,,12.62,75.89337,,,,
,03-SLTR-1.5,03,SLTR,1.5,1300,SLTR-01 (pre-2016),01,03013102,15 m downstream of dewey ave bridge.,Greece,43.254230,-77.646540,Monroe,055,Slater Creek,04130001,,,C,8,0301-0020,ONT-120,,,,77.89861,,,,
,03-SNAE-1.4,03,SNAE,1.4,3453,SNAE-01 (pre-2017),01,,at route 3 bridge.,Richland,43.529664,-76.205867,Oswego,075,Snake Creek,04140102,,,C,7,0303-0086,ONT-55,,,18.3,79.46181,,,,
,03-SNDY-1.1,03,SNDY,1.1,1189,SNDY 02 (prior 2014),02,,lake rd. east fork. 150 m above bridge.,Hamlin,43.342250,-77.901800,Monroe,055,Sandy Creek,04130001,,,C,8,0301-0006,ONT-130,,,223.6,74.608,,,,
,03-SNDY-2.9,03,SNDY,2.9,,,,03013003,lake rd. west bridge.,Hamlin,43.335255,-77.927880,Monroe,055,Sandy Creek,04130001,,,C,8,0301-0006,Ont 130,,,,82.00987,,,,
,03-SNDY-3.4,03,SNDY,3.4,4050,SNDY-2.9 (pre-2017),3.4,,priem rd.,Hamlin,43.333500,-77.934500,Monroe,055,Sandy Creek,04130001,,,C,8,0301-0006,ONT-130,,,220.65,84.50766,,,,
,03-SNDY-5.8,03,SNDY,5.8,904,SNDY 01 (prior 2014),01,,10 m below brick schoolhouse rd.,Hamlin,43.313790,-77.954280,Monroe,055,Sandy Creek,04130001,,,C,8,0301-0006,ONT-130,,,215.37,92.62057,,,,
,03-SNDY-11.7,03,SNDY,11.7,2150,SNDY 00 (prior 2014),00,,100 m below kendall rd. (cr 237).,Kendall,43.287220,-78.041660,Orleans,073,Sandy Creek,04130001,,,C,8,0301-0006,ONT-130,,,186.69,111.3392,,,,
,03-SNDY_E-0.2,03,SNDY_E,0.2,2148,SNDY-E; ESND-04 (pre-2017),E,,groth rd. (off sr 237). 100 m above bridge.,Murray,43.272500,-78.046100,Orleans,073,East Branch Sandy Creek,04130001,,,C,8,0301-0051,ONT-130-1,,,88.35,120.9851,,,,
,03-SNDY_E-5.2,03,SNDY_E,5.2,2147,ESND-03 (pre-2017),5.2,,monroe-orleans county line rd./cr 63. underneath bridge point sewage entering from home.,Clarkson,43.240000,-77.996660,Monroe,055,East Branch Sandy Creek,04130001,,,C,8,0301-0051,ONT-130-1,,,67.61,129.4327,,,,
,03-SNDY_E-6.9,03,SNDY_E,6.9,2146,ESND-02 (pre-2017),6.9,,"town park


30 m below wwtp outfall


10 m above canal culvert.",Murray,43.225560,-78.019170,Orleans,073,East Branch Sandy Creek,04130001,,,C,8,0301-0051,ONT-130-1,,,0.14,137.5257,,,,
,03-SNDY_E-9.0,03,SNDY_E,9.0,2145,ESND-01 (pre-2017),09,,"south holley rd.


15 m downstream of bridge.",Clarendon,43.199440,-78.026110,Orleans,073,East Branch Sandy Creek,04130001,,,C,8,0301-0051,ONT-130-1,,,30.48,170.7105,,,,
,03-SNDY_W-0.5,03,SNDY_W,0.5,1188,SNDY-W (pre-2017),W,,hulberton rd. 20 m below bridge.,Murray,43.275000,-78.056950,Orleans,073,West Branch Sandy Creek,04130001,,,C,8,0301-0052,ONT-130-2,,,85.59,119.547,,,,
,03-SOYB-0.1,03,SOYB,0.1,2196,,01,,e.br. salmon river dec fishing access.,Redfield,43.525400,-75.786690,Oswego,075,Stony Brook,04140102,,,C(T),7,0303-0070,ONT-53-20,,,,285.686,,,,
,03-SSAN-6.3,03,SSAN,6.3,909,SSAN-01 (pre-2017),01,03031507,10 m above joslyn st. bridge.,Ellisburg,43.736940,-76.132220,Jefferson,045,South Sandy Creek,04140102,,,C(T),6,0303-0021,ONT-45,,,223.63,98.93181,,,,
,03-SSAN-14.1,03,SSAN,14.1,1746,SSAN-00 (pre-2017),00,,50 m below rte 189 bridge.,Lorraine,43.776390,-76.018050,Jefferson,045,South Sandy Creek,04140102,,,C,6,0303-0053,ONT-45,,,104.91,183.3892,,,,
,03-SSAN_T10-0.7,03,SSAN_T10,0.7,42674820,SSAN-T-1 (pre-2017),T-1,,300 ft south off middle rd.,Lorraine,43.790045,-75.973970,Jefferson,045,Unnamed Tributary To South Sandy Creek,04140102,,,C,6,0303-0053,Ont  45,,,5.02,260.581,,,,
,03-SSAN_T8-0.1,03,SSAN_T8,0.1,3437,SSAN-01A (pre-2017),01A,,"250 ft se off cr 85





this random prob site is actually a trib to south sandy creek.",Ellisburg,43.775830,-76.049230,Jefferson,045,Unnamed Tributary To South Sandy Creek,04140102,,,C,6,0303-0021,ONT-45,,,0.14,159.1669,,,,
,03-STNE-2.4,03,STNE,2.4,3456,STNE-03 (pre-2017),03,,at rte 3 bridge.,Henderson,43.837160,-76.199670,Jefferson,045,Stony Creek,04140102,,,C(T),6,0303-0009,ONT-40,,,95.32,83.49314,,,,
,03-STNE-3.8,03,STNE,3.8,2633,STNE-02 (pre-2017),02,,along sr 178. behind firehouse.,Henderson,43.845550,-76.181390,Jefferson,045,Stony Creek,04140102,,,C(T),6,0303-0009,ONT-40,,,92.47,95.85629,,,,
,03-STNE-5.8,03,STNE,5.8,3458,STNE-01A (pre-2017),01A,,0.2 mi nw of ayles rd.,Henderson,43.846150,-76.153267,Jefferson,045,Stony Creek,04140102,,,C,6,0303-0009,ONT-40,,,80.2,97.349,,,,
,03-STNE-12.1,03,STNE,12.1,937,STNE-01 (pre-2017),01,,10 m above co. rt. 75 (smithville rd.) bridge.,Adams,43.876880,-76.100140,Jefferson,045,Stony Creek,04140102,,,C,6,0303-0009,ONT-40,,,61.74,106.961,,,,
,03-STRL-4.3,03,STRL,4.3,1586,STRL-01 (pre-2017),01,03021105,sutterby rd. bridge; 10 m above.,Sterling,43.333890,-76.652500,Cayuga,011,Sterling Creek,04140101,,,C,7,0302-0053,ONT-73,,,122.87,75.76352,,,,
,03-SVAL-3.5,03,SVAL,3.5,1587,SVAL-01 (pre-2017),01,,co rte 122 bridge; 10 m upstream.,Sterling,43.363060,-76.631110,Cayuga,011,Sterling Valley Creek,04140101,,,C,7,0302-0055,ONT-73-3,,,66.24,78.889,,,,
,03-SVAL-10.8,03,SVAL,10.8,42674838,SVAL-00 (pre-2017),00,,375 ft off sr 104.,Hannibal,43.298830,-76.602840,Oswego,075,Sterling Valley Creek,04140101,,,C,7,0302-0056,Ont  73- 3,,,46.69,93.90572,,,,
,03-TELV-12.8,03,TELV,12.8,3324,TELV-01 (pre-2017),01,,porter center rd. culvert.,Porter,43.223510,-78.958040,Niagara,063,Twelvemile Creek,04130001,,,C,9,0301-0063,ONT-152a,,,9.82,97.332,,,,
,03-THOM-0.7,03,THOM,0.7,1170,THOM-01 (pre-2017),01,,50 m above baird rd. bridge.,Perinton,43.108180,-77.463290,Monroe,055,Thomas Creek,04140101,,,B,8,0302-0023,ONT-108-P113-3-12,,,76.56,119.922,,,,
,03-TROB-0.6,03,TROB,0.6,2198,,01,,cr 48 bridge. 40 m below bridge dec fishing access.,Albion,43.546940,-76.044170,Oswego,075,Trout Brook,04140102,,,C(T),7,0303-0071,ONT-53-5,,,,161.1686,,,,
,03-TROB-8.1,03,TROB,8.1,42674839,TROB-00 (pre-2017),00,,van auken rd.,Boylston,43.623889,-75.997220,Oswego,075,Trout Brook,04140102,,,C(T),7,0303-0071,Ont  53- 5,,,6.2,300.278,,,,
,03-WBERO-0.1,03,WBERO,0.1,42674533,WBERO-01 (pre-2017),01,,above cr 101 (lake rd).,Ontario,43.275600,-77.274890,Wayne,117,Bear Creek,04140101,,,C,3,0302-0071,Ont-96,,,41.06,76.57078,,,,
,03-WCAN-13.0,03,WCAN,13.0,2770,WCAN-02A (pre-2017),02A,,west of locks.,Lockport,43.170450,-78.693390,Niagara,063,Western Barge Canal,04130001,,,C,9,0301-0073,Barge Canal,,,0.56,172.941,,,,
,03-WCAN-20.0,03,WCAN,20.0,1095,WCAN-03 (pre-2017),03,,100 m east of guardgate off telegraph rd.,Royalton,43.200900,-78.566700,Niagara,063,Western Barge Canal,04130001,,,C,9,0301-0073,Barge Canal,,,1.81,156.241,,,,
,03-WCAN-25.6,03,WCAN,25.6,2771,WCAN-04 (pre-2017),04,,below guard gate.,Royalton,43.215420,-78.460990,Niagara,063,Western Barge Canal,04130001,,,C,9,0301-0073,Barge Canal,,,,156.3719,,,,
,03-WCAN-32.4,03,WCAN,32.4,2772,WCAN-05 (pre-2017),05,,west of culvert rd.,Ridgeway,43.235090,-78.345480,Orleans,073,Western Barge Canal,04130001,,,C,8,0301-0074,Barge Canal,,,0.38,156.752,,,,
,03-WCAN-40.4,03,WCAN,40.4,2773,WCAN-06 (pre-2017),06,,between guard gate and gaines basin.,Albion,43.248820,-78.195600,Orleans,073,Western Barge Canal,04130001,,,C,8,0301-0074,Barge Canal,,,0.24,156.5667,,,,
,03-WCAN-47.1,03,WCAN,47.1,2774,WCAN-07 (pre-2017),07,,1 km above lift bridge.,Murray,43.254110,-78.066210,Orleans,073,Western Barge Canal,04130001,,,C,8,0301-0074,Barge Canal,,,0.68,156.1441,,,,
,03-WCAN-51.8,03,WCAN,51.8,1096,WCAN-08 (pre-2017),08,,200 m east of rt. 31 bridge off canal rd.,Clarkson,43.220180,-77.993440,Monroe,055,Western Barge Canal,04130001,,,C,8,0301-0008,Barge Canal,,,0.09,156.225,,,,
,03-WCAN-58.4,03,WCAN,58.4,2775,WCAN-09 (pre-2017),09,,below gallup rd.,Sweden,43.202950,-77.873120,Monroe,055,Western Barge Canal,04130001,,,C,8,0301-0008,Barge Canal,,,0.72,155.922,,,,
,03-WCAN-66.1,03,WCAN,66.1,2776,WCAN-10 (pre-2017),10,,below elm grove rd. bridge.,Greece,43.188750,-77.731910,Monroe,055,Western Barge Canal,04130001,,,C,8,0301-0008,Barge Canal,,,0.11,159.3195,,,,
,03-WCAN-73.0,03,WCAN,73.0,2777,,11,,west of genesee river junction.,Chili,43.123190,-77.646170,Monroe,055,Western Barge Canal,04130003,,,B,8,0301-0008,Barge Canal,,,18.13,159.5526,,,,
,03-WCORG-1.4,03,WCORG,1.4,42673974,,01,,upstream from swimming/fishing hole in corbett's glen nature park.,Brighton,43.134266,-77.525088,Monroe,055,Allen Creek,04140101,,,C,8,0302-0022,ONT-108/P113-3,,,0.14,120.7818,,,,
,03-WCOTT-2.3,03,WCOTT,2.3,42673975,,01,,upstream of cottrell bridge on cr 17.,Redfield,43.646646,-75.892937,Oswego,075,Cottrell Creek,04140102,,,C(T),7,0303-0075,ONT-53-16,,,12.33,389.1968,,,,
,03-WDERK-2.6,03,WDERK,2.6,42673980,WDERK-01 (pre-2017),01,,at sr 3 bridge.,Richland,43.590214,-76.171180,Oswego,075,Deer Creek,04140102,,,C,7,0303-0066,ONT-52,,,60.47,75.05336,,,,
,03-WHIO_T13-0.4,03,WHIO_T13,0.4,42674792,WHIO-T-1 (pre-2017),T-1,,375 ft west off ryan rd.,Perinton,43.041319,-77.382829,Monroe,055,Unnamed Tributary To White Brook,04140101,,,C,8,0302-0030,Ont 108/P113- 3-12,,,3.93,157.7887,,,,
,03-WINE-0.5,03,WINE,0.5,42674840,,0.5,,200 ft south off mitchell st.,Oswego,43.470736,-76.485765,Oswego,075,Wine Creek,04140102,,,C,7,0303-0001,Ont  61 thru 65,,,11.95,78.9,,,,
,03-WINE-1.9,03,WINE,1.9,1117,WINE-01(pre-2015),01,,at town line rd / city line rd. (upstream of culvert).,Oswego,43.456110,-76.475560,Oswego,075,Wine Creek,04140102,,,C,7,0303-0001,ONT-64a-1,,,10.67,100.6023,,,,
,03-WLDER-0.9,03,WLDER,0.9,42674020,,01,,at bridge on clark rd.,Richland,43.584711,-76.158814,Oswego,075,Little Deer Creek,04140102,,,C,7,0303-0066,ONT-52,,,27.58,77.95563,,,,
,03-WMAXW-0.5,03,WMAXW,0.5,42674030,WMAXW-01 (pre-2017),01,,upstream of lake rd.,Sodus,43.264590,-77.024960,Wayne,117,Maxwell Creek,04140101,,,C,8,0302-0064,ONT-85,,,111.8,76.27346,,,,
,03-WMLLO-0.8,03,WMLLO,0.8,42674563,MIL4-01; WMLLO-02 (pre-2017),02,,cr 101.,Ontario,43.273400,-77.314290,Wayne,117,Mill Creek,04140101,,,C,8,0302-0072,Ont-98,,,27.41,80.50538,,,,
,03-WMLLO-4.6,03,WMLLO,4.6,42674033,WMLLO-01 (pre-2017),01,,at berg rd.,Ontario,43.241300,-77.339455,Wayne,117,Mill Creek,04140101,,,C,8,0302-0072,ONT-98,,,17.3,116.5035,,,,
,03-WMLLS-0.2,03,WMLLS,0.2,42674034,WMLLS-01 (pre-2017),01,,at cr 47 bridge.,Redfield,43.543135,-75.809783,Oswego,075,Mill Creek,04140102,,,C(T),3,0303-0076,ONT-53-16-3,,,,292.7805,,,,
,03-WOLC-2.7,03,WOLC,2.7,1119,,01,,at furnace rd. (east of furnace village).,Wolcott,43.240980,-76.815670,Wayne,117,Wolcott Creek,04140101,,,C,8,0302-0013,ONT-8-P89-1,,,44.09,76.81053,,,,
,03-WONT_T114-0.2,03,WONT_T114,0.2,42674066,WSHER-01 (pre-2017),01,,upstream of shery's rd.,Rochester,43.238199,-77.572402,Monroe,055,Unnamed Tributary To Lake Ontario,04140101,,,B,8,0302-0036,ONT 109-116,,,6.92,77.27808,,,,
,03-WSECN-0.9,03,WSECN,0.9,42674586,,01,,red mill rd.,Sodus,43.236100,-76.975400,Wayne,117,Second Creek,04140101,,,C,8,0302-0063,Ont-84/P96-10,,,28.53,86.37514,,,,
,03-WSHIP-0.8,03,WSHIP,0.8,42674067,,00,,where mojack trail crosses the stream.,Webster,43.241472,-77.497333,Monroe,055,Shipbuilders Creek,04140101,,,B,8,0302-0026,ONT-107,,,20.82,87.27508,,,,
,03-WSHIP-0.9,03,WSHIP,0.9,42674068,,00A,,father upstream than team 1.,Webster,43.241147,-77.498170,Monroe,055,Shipbuilders Creek,04140101,,,B,8,0302-0026,ONT-107,,,20.8,85.00316,,,,
,03-WTONT-1.7,03,WTONT,1.7,42674086,,01,,shepherd rd.,Williamson,43.267166,-77.249466,Wayne,117,Unnamed Tributary To Lake Ontario,04140101,,,C,8,0302-0070,ONT 93-99,,,0.35,92.49251,,,,
,03-WWHIO-0.5,03,WWHIO,0.5,42674589,WWHIO 01 (pre-2014),01,,sr 22.,Perinton,43.045500,-77.386990,Monroe,055,White Brook,04140101,,,C(T),5,0302-0030,Ont 108/P113- 3-12,,,15.01,148.922,,,,
,03-WWILC-0.8,03,WWILC,0.8,42674102,,01,,upstream of eastman lake.,Rochester,43.227662,-77.565793,Monroe,055,Unnamed Tributary To Lake Ontario,04140101,,,B(T),8,0302-0036,ONT 109-116,,,3.93,80.2832,,,,
,03-XEMIL-0.1,03,XEMIL,0.1,42674130,,05,,for eighteenmile creek benthos aoc assessment.,Newfane,43.337790,-78.718090,Niagara,063,Eighteenmile Creek,04130001,,,B,9,0301-0002,Ont 148,,,224.69,74.52,,,,
,03-XEMIL-0.6,03,XEMIL,0.6,42674131,,04,,for eighteenmile creek benthos aoc assessment.,Newfane,43.331570,-78.715700,Niagara,063,Eighteenmile Creek,04130001,,,C,9,0301-0054,Ont 148,,,223.76,74.52,,,,
,03-XEMIL-1.3,03,XEMIL,1.3,42674132,,03,,for eighteenmile creek benthos aoc assessment.,Newfane,43.322290,-78.716440,Niagara,063,Eighteenmile Creek,04130001,,,C,9,0301-0054,Ont 148,,,220.08,74.80214,,,,
